#-----------------------------------------------------------------------------------------------;;x
#Provinces;x
#-----------------------------------------------------------------------------------------------;x
#;x
PROV_Kent;Kent;x
PROV_Kentucky;Kentucky;x
PROV_Kenya;Kenya;x
PROV_Kerala;Kerala;x
PROV_Kerch;Kerch;x
PROV_Keren;Keren;x
PROV_Kerman;Kerman;x
PROV_Kexholm;Kexholm;x
PROV_Khandesh;Khandesh;x
PROV_Khiva;Khiva;x
PROV_Khmer;Khmer;x
PROV_Khorasan;Khorasan;x
PROV_Khretset;Khretset;x
PROV_Khwarizm;Khwarizm;x
PROV_King_Sound;King Sound;x
PROV_Kirgisistan;Kirgisistan;x
PROV_Kirkuk;Kirkuk;x
PROV_Kitimat;Kitimat;x
PROV_Kizil_River;Kizil River;x
PROV_Kleves;Kleves;x
PROV_Koch;Koch;x
PROV_Kola;Kola;x
PROV_Kolepom_Bay;Kolepom Bay;x
PROV_Kolkhis;Kolkhis;x
PROV_Köln;Köln;x
PROV_Kolyma;Kolyma;x
PROV_Komandorski_Islands;Komandorski Islands;x
PROV_Kondinsk;Kondinsk;x
PROV_Konya;Konya;x
PROV_Korea_Bay;Korea Bay;x
PROV_Korfa;Korfa;x
PROV_Kosovo;Kosovo;x
PROV_Kouban;Kouban;x
PROV_Kowloon;Kowloon;x
PROV_Krain;Krain;x
PROV_Krakow;Krakow;x
PROV_Krasnoyarsk;Krasnoyarsk;x
PROV_Krementjug;Krementjug;x
PROV_Kribi;Kribi;x
PROV_Kunlun;Kunlun;x
PROV_Kurgan;Kurgan;x
PROV_Kurland;Kurland;x
PROV_Kuro_Siwo_Current;Kuro Siwo Current;x
PROV_Kuro_Siwo_Current;Kuro Siwo Current;x
PROV_Kuro_Siwo_Current;Kuro Siwo Current;x
PROV_Kursk;Kursk;x
PROV_Kushka;Kushka;x
PROV_Kustanai;Kustanai;x
PROV_Küstrin;Küstrin;x
PROV_Kutch;Kutch;x
PROV_Kwai;Kwai;x
PROV_Kyongju;Kyongju;x
PROV_Kyushu;Kyushu;x
PROV_Kyzylkum;Kyzylkum;x
PROV_Lacquedive_Islands;Lacquedive Islands;x
PROV_Lake_Baikal_&_Selenga_River;Lake Baikal & Selenga River;x
PROV_Lake_Constance;Lake Constance;x
PROV_Lake_Erie;Lake Erie;x
PROV_Lake_Geneva;Lake Geneva;x
PROV_Lake_Ladoga;Lake Ladoga;x
PROV_Lake_Michigan;Lake Michigan;x
PROV_Lake_Ontario;Lake Ontario;x
PROV_Lake_Peipus;Lake Peipus;x
PROV_Lake_Superior;Lake Superior;x
PROV_Lake_Tiberiade;Lake Tiberiade;x
PROV_Lake_Vänern;Lake Vänern;x
PROV_Lake_Vättern;Lake Vättern;x
PROV_Lampang;Lampang;x
PROV_Lancashire;Lancashire;x
PROV_Land's_End;Land's End;x
PROV_Languedoc;Languedoc;x
PROV_Lanzhou;Lanzhou;x
PROV_Lao_Cai;Lao Cai;x
PROV_Laos;Laos;x
PROV_Lappland;Lappland;x
PROV_Laurentia;Laurentia;x
PROV_Lebanon;Lebanon;x
PROV_Leeward_Islands;Leeward Islands;x
PROV_Leinster;Leinster;x
PROV_Leon;Leon;x
PROV_Leone;Leone;x
PROV_Les_Cayes;Les Cayes;x
PROV_Lesser_Antillas;Lesser Antillas;x
PROV_Lhasa;Lhasa;x
PROV_Liaoning;Liaoning;x
PROV_Liaotung;Liaotung;x
PROV_Liguria;Liguria;x
PROV_Ligurian_Sea;Ligurian Sea;x
PROV_Lima;Lima;x
PROV_Limousin;Limousin;x
PROV_Limpopo_River;Limpopo River;x
PROV_Lincoln;Lincoln;x
PROV_Lindi;Lindi;x
PROV_Lithuania;Lithuania;x
PROV_Livland;Livland;x
PROV_Llano_Estacado;Llano Estacado;x
PROV_Lobito;Lobito;x
PROV_Loire_River;Loire River;x
PROV_Lombardia;Lombardia;x
PROV_Lorraine;Lorraine;x
PROV_Lothian;Lothian;x
PROV_Louga;Louga;x
PROV_Louisiade_Archipelago;Louisiade Archipelago;x
PROV_Luanda;Luanda;x
PROV_Lugansk;Lugansk;x
PROV_Lusitanian_Sea;Lusitanian Sea;x
PROV_Lut;Lut;x
PROV_Luxembourg;Luxembourg;x
PROV_Luzon;Luzon;x
PROV_Lyonnais;Lyonnais;x
PROV_Maas_River;Maas River;x
PROV_Macacos;Macacos;x
PROV_Macedonia;Macedonia;x
PROV_Macquarie;Macquarie;x
PROV_Madras;Madras;x
PROV_Madurai;Madurai;x
PROV_Magadan;Magadan;x
PROV_Magallanes;Magallanes;x
PROV_Magdeburg;Magdeburg;x
PROV_Magellan_Strait;Magellan Strait;x
PROV_Magyar;Magyar;x
PROV_Mahakan_River;Mahakan River;x
PROV_Maharashtra;Maharashtra;x
PROV_Mahe;Mahe;x
PROV_Maine;Maine;x
PROV_Mainz;Mainz;x
PROV_Makassar;Makassar;x
PROV_Malacca;Malacca;x
PROV_Mälaren;Mälaren;x
PROV_Malayan_Sea;Malayan Sea;x
PROV_Malindi;Malindi;x
PROV_Malta;Malta;x
PROV_Malta_Channel;Malta Channel;x
PROV_Malwa;Malwa;x
PROV_Manado;Manado;x
PROV_Manaus;Manaus;x
PROV_Mandalay;Mandalay;x
PROV_Mangalore;Mangalore;x
PROV_Manhattan;Manhattan;x
PROV_Manicouagan;Manicouagan;x
PROV_Manilla_Bay;Manilla Bay;x
PROV_Mansijisk;Mansijisk;x
PROV_Mantua;Mantua;x
PROV_Manu;Manu;x
PROV_Manunda;Manunda;x
PROV_Manzanillo_Bay;Manzanillo Bay;x
PROV_Maracaibo;Maracaibo;x
PROV_Marajo;Marajo;x
PROV_Maranhao;Maranhao;x
PROV_Marche;Marche;x
PROV_Maroni;Maroni;x
PROV_Maroni_River;Maroni River;x
PROV_Maros;Maros;x
PROV_Martinique;Martinique;x
PROV_Mascate;Mascate;x
PROV_Mascate_Coast;Mascate Coast;x
PROV_Masirah;Masirah;x
PROV_Masovia;Masovia;x
PROV_Massachusetts;Massachusetts;x
PROV_Massachusetts_Bay;Massachusetts Bay;x
PROV_Massawa;Massawa;x
PROV_Matagorda;Matagorda;x
PROV_Matagorda_River;Matagorda River;x
PROV_Mato_Grosso;Mato Grosso;x
PROV_Mauretanian_Coast;Mauretanian Coast;x
PROV_Mauritius;Mauritius;x
PROV_Mayumba;Mayumba;x
PROV_Mazatlan;Mazatlan;x
PROV_Mazatlan_Bay;Mazatlan Bay;x
PROV_Mdennan;Mdennan;x
PROV_Meath;Meath;x
PROV_Meched;Meched;x
PROV_Mecklenburg;Mecklenburg;x
PROV_Medina;Medina;x
PROV_Megantic;Megantic;x
PROV_Mekkah;Mekkah;x
PROV_Mekong;Mekong;x
PROV_Mekong_Delta;Mekong Delta;x
PROV_Mekong_Delta;Mekong Delta;x
PROV_Mekong_River;Mekong River;x
PROV_Mekran;Mekran;x
PROV_Melanesia;Melanesia;x
PROV_Melanesian_Sea;Melanesian Sea;x
PROV_Memel;Memel;x
PROV_Mergui_Archipelago;Mergui Archipelago;x
PROV_Mesabi;Mesabi;x
PROV_Messina;Messina;x
PROV_Miamis;Miamis;x
PROV_Michilimakinak;Michilimakinak;x
PROV_Michoacán;Michoacán;x
PROV_Micmac;Micmac;x
PROV_Midlands;Midlands;x
PROV_Midway_Island;Midway Island;x
PROV_Milne_Bay;Milne Bay;x
PROV_Milwaukee;Milwaukee;x
PROV_Minas_Gerais;Minas Gerais;x
PROV_Mindanao;Mindanao;x
PROV_Mindoro;Mindoro;x
PROV_Minnesota;Minnesota;x
PROV_Minto;Minto;x
PROV_Mirim;Mirim;x
PROV_Mississippi;Mississippi;x
PROV_Mississippi_&_Ohio_Rivers;Mississippi & Ohio Rivers;x
PROV_Mississippi_Bay;Mississippi Bay;x
PROV_Missouri;Missouri;x
PROV_Moab;Moab;x
PROV_Mobile;Mobile;x
PROV_Mobile_Bay;Mobile Bay;x
PROV_Mogadiscio;Mogadiscio;x
PROV_Mogotcha;Mogotcha;x
PROV_Mohawk;Mohawk;x
PROV_Moldova;Moldova;x
PROV_Mombasa;Mombasa;x
PROV_Montana;Montana;x
PROV_Monterey;Monterey;x
PROV_Moquega;Moquega;x
PROV_Moravia;Moravia;x
PROV_Moray_Firth;Moray Firth;x
PROV_Morbihan;Morbihan;x
PROV_Morea;Morea;x
PROV_Morogoro;Morogoro;x
PROV_Moron;Moron;x
PROV_Moscow;Moscow;x
PROV_Mosquitos;Mosquitos;x
PROV_Mosquitos_Coast;Mosquitos Coast;x
PROV_Mossi;Mossi;x
PROV_Mozambica_Channel;Mozambica Channel;x
PROV_Mozyr;Mozyr;x
PROV_Mtawa;Mtawa;x
PROV_Mudugh;Mudugh;x
PROV_Muni;Muni;x
PROV_Munster;Munster;x
PROV_Münster;Münster;x
PROV_Murcia;Murcia;x
PROV_Murray_River;Murray River;x
PROV_Murumbidgee;Murumbidgee;x
PROV_Mysore;Mysore;x
PROV_Nagorje;Nagorje;x
PROV_Nain;Nain;x
PROV_Nakhodka;Nakhodka;x
PROV_Namaqua;Namaqua;x
PROV_Nampuia;Nampuia;x
PROV_Nanaimo;Nanaimo;x
PROV_Nanchang;Nanchang;x
PROV_Nandewar;Nandewar;x
PROV_Napoli;Napoli;x
PROV_Narvik;Narvik;x
PROV_Natal;Natal;x
PROV_Navarra;Navarra;x
PROV_Ndongo;Ndongo;x
PROV_Neembucu;Neembucu;x
PROV_Nefedova;Nefedova;x
PROV_Nehalem;Nehalem;x
PROV_Nelma;Nelma;x
PROV_Nembire;Nembire;x
PROV_Nepal;Nepal;x
PROV_Nerchiinsk;Nerchiinsk;x
PROV_New_Caledonian_Sea;New Caledonian Sea;x
PROV_New_Georgia_Island;New Georgia Island;x
PROV_New_Guinea_Coast;New Guinea Coast;x
PROV_Newfoundland_Banks;Newfoundland Banks;x
PROV_Ngoyo;Ngoyo;x
PROV_Niagara;Niagara;x
PROV_Niagara_Falls;Niagara Falls;x
PROV_Niani;Niani;x
PROV_Niassa;Niassa;x
PROV_Nicaragua;Nicaragua;x
PROV_Nicobar_Islands;Nicobar Islands;x
PROV_Niger_River;Niger River;x
PROV_Nigeria;Nigeria;x
PROV_Nile;Nile;x
PROV_Nile_River;Nile River;x
PROV_Ningxia;Ningxia;x
PROV_Nipigon;Nipigon;x
PROV_Nipissing;Nipissing;x
PROV_Niteroi;Niteroi;x
PROV_Nivernais;Nivernais;x
PROV_Nizhgorod;Nizhgorod;x
PROV_Normandie;Normandie;x
PROV_Norsk;Norsk;x
PROV_North_Atlantic_Drift;North Atlantic Drift;x
PROV_North_Atlantic_Drift;North Atlantic Drift;x
PROV_North_Atlantic_Drift;North Atlantic Drift;x
PROV_North_Atlantic_Drift;North Atlantic Drift;x
PROV_North_Atlantic_Drift;North Atlantic Drift;x
PROV_North_Atlantic_Drift;North Atlantic Drift;x
PROV_North_Cape;North Cape;x
PROV_North_Korean_Sea;North Korean Sea;x
PROV_North_Pacific_Drift;North Pacific Drift;x
PROV_North_Pacific_Drift;North Pacific Drift;x
PROV_North_Pacific_Drift;North Pacific Drift;x
PROV_North_Pacific_Drift;North Pacific Drift;x
PROV_North_Pacific_Drift;North Pacific Drift;x
PROV_North_Pacific_Drift;North Pacific Drift;x
PROV_North_West_Cape;North West Cape;x
PROV_Northeastern_Pacific_Ocean;Northeastern Pacific Ocean;x
PROV_Northeastern_Pacific_Ocean;Northeastern Pacific Ocean;x
PROV_Northeastern_Pacific_Ocean;Northeastern Pacific Ocean;x
PROV_Northeastern_Pacific_Ocean;Northeastern Pacific Ocean;x
PROV_Northern_Atlantic_Ocean;Northern Atlantic Ocean;x
PROV_Northern_Atlantic_Ocean;Northern Atlantic Ocean;x
PROV_Northern_Bay_of_Bengale;Northern Bay of Bengale;x
PROV_Northern_Caspian_Sea;Northern Caspian Sea;x
PROV_Northern_Japan_Sea;Northern Japan Sea;x
PROV_Northern_Pacific_Ocean;Northern Pacific Ocean;x
PROV_Northern_Pacific_Ocean;Northern Pacific Ocean;x
PROV_Northern_Pacific_Ocean;Northern Pacific Ocean;x
PROV_Northern_Pacific_Ocean;Northern Pacific Ocean;x
PROV_Northern_Pacific_Ocean;Northern Pacific Ocean;x
PROV_Northern_Pacific_Ocean;Northern Pacific Ocean;x
PROV_Northern_Pacific_Ocean;Northern Pacific Ocean;x
PROV_Northumberland;Northumberland;x
PROV_Northwestern_Pacific_Ocean;Northwestern Pacific Ocean;x
PROV_Northwestern_Pacific_Ocean;Northwestern Pacific Ocean;x
PROV_Northwestern_Pacific_Ocean;Northwestern Pacific Ocean;x
PROV_Northwestern_Pacific_Ocean;Northwestern Pacific Ocean;x
PROV_Northwestern_Pacific_Ocean;Northwestern Pacific Ocean;x
PROV_Northwestern_Pacific_Ocean;Northwestern Pacific Ocean;x
PROV_Northwestern_Pacific_Ocean;Northwestern Pacific Ocean;x
PROV_Norwegian_Sea;Norwegian Sea;x
PROV_Nouadibuh;Nouadibuh;x
PROV_Nouakchott;Nouakchott;x
PROV_Nova_Scotia;Nova Scotia;x
PROV_Novgorod;Novgorod;x
PROV_Novosibirsk;Novosibirsk;x
PROV_Nubia;Nubia;x
PROV_Nueltin;Nueltin;x
PROV_Nupa;Nupa;x
PROV_Nura;Nura;x
PROV_Nuyssaybin;Nuyssaybin;x
PROV_Nyland;Nyland;x
PROV_Oahu;Oahu;x
PROV_Ob;Ob;x
PROV_Ob_River;Ob River;x
PROV_Ob_River;Ob River;x
PROV_Obdorsk;Obdorsk;x
PROV_Obskaja_Guba;Obskaja Guba;x
PROV_Ocean;Ocean;x
PROV_Ocean;Ocean;x
PROV_Ocean;Ocean;x
PROV_Ocean;Ocean;x
PROV_Odenburg;Odenburg;x
PROV_Oder_River;Oder River;x
PROV_Odisa;Odisa;x
PROV_Ogaden;Ogaden;x
PROV_Oka;Oka;x
PROV_Okhotsk;Okhotsk;x
PROV_Okhotsk_Sea;Okhotsk Sea;x
PROV_Oklahoma;Oklahoma;x
PROV_Oldenburg;Oldenburg;x
PROV_Olga;Olga;x
PROV_Olonets;Olonets;x
PROV_Olympia;Olympia;x
PROV_Oman_Sea;Oman Sea;x
PROV_Omsk;Omsk;x
PROV_Onondaga;Onondaga;x
PROV_Oporto;Oporto;x
PROV_Orange_River;Orange River;x
PROV_Orania;Orania;x
PROV_Oregon;Oregon;x
PROV_Orenburg;Orenburg;x
PROV_Orinoco_River;Orinoco River;x
PROV_Orléanais;Orléanais;x
PROV_Orsk;Orsk;x
PROV_Oshawa;Oshawa;x
PROV_Oskosh;Oskosh;x
PROV_Österbotten;Österbotten;x
PROV_Østlandet;Østlandet;x
PROV_Ostmarch;Ostmarch;x
PROV_Oswego;Oswego;x
PROV_Ottawa;Ottawa;x
PROV_Ougawe_River;Ougawe River;x
PROV_Ovambo;Ovambo;x
PROV_Oye;Oye;x
PROV_Pacific_Countercurrent;Pacific Countercurrent;x
PROV_Pacific_Countercurrent;Pacific Countercurrent;x
PROV_Pacific_Countercurrent;Pacific Countercurrent;x
PROV_Pacific_Countercurrent;Pacific Countercurrent;x
PROV_Pacific_Countercurrent;Pacific Countercurrent;x
PROV_Pacific_Countercurrent;Pacific Countercurrent;x
PROV_Pacific_Countercurrent;Pacific Countercurrent;x
PROV_Pacific_Countercurrent;Pacific Countercurrent;x
PROV_Pacific_Countercurrent;Pacific Countercurrent;x
PROV_Pacific_Countercurrent;Pacific Countercurrent;x
PROV_Pacific_Countercurrent;Pacific Countercurrent;x
PROV_Pacific_Countercurrent;Pacific Countercurrent;x
PROV_Pacific_Equatorial_Current;Pacific Equatorial Current;x
PROV_Pacific_Equatorial_Current;Pacific Equatorial Current;x
PROV_Pacific_Equatorial_Current;Pacific Equatorial Current;x
PROV_Pacific_Equatorial_Current;Pacific Equatorial Current;x
PROV_Pacific_Equatorial_Current;Pacific Equatorial Current;x
PROV_Pacific_Equatorial_Current;Pacific Equatorial Current;x
PROV_Pacific_Equatorial_Current;Pacific Equatorial Current;x
PROV_Pacific_Equatorial_Current;Pacific Equatorial Current;x
PROV_Pacific_Equatorial_Current;Pacific Equatorial Current;x
PROV_Pacific_Equatorial_Current;Pacific Equatorial Current;x
PROV_Pacific_Equatorial_Current;Pacific Equatorial Current;x
PROV_Palakimedi;Palakimedi;x
PROV_Palana;Palana;x
PROV_Palanas;Palanas;x
PROV_Palau_Island;Palau Island;x
PROV_Palawan;Palawan;x
PROV_Palembang;Palembang;x
PROV_Pampas_del_Norte;Pampas del Norte;x
PROV_Pampas_del_Sur;Pampas del Sur;x
PROV_Panaima_River;Panaima River;x
PROV_Panjab;Panjab;x
PROV_Papuan_Coast;Papuan Coast;x
PROV_Para;Para;x
PROV_Paracel_Islands;Paracel Islands;x
PROV_Parana;Parana;x
PROV_Parana_River;Parana River;x
PROV_Parnaiba;Parnaiba;x
PROV_Pastaza;Pastaza;x
PROV_Patagonian_Sea;Patagonian Sea;x
PROV_Pearl_River;Pearl River;x
PROV_Pecos;Pecos;x
PROV_Penobscot;Penobscot;x
PROV_Perak;Perak;x
PROV_Pernambuc;Pernambuc;x
PROV_Persian_Gulf;Persian Gulf;x
PROV_Pest;Pest;x
PROV_Pfalz;Pfalz;x
PROV_Philippine_Sea;Philippine Sea;x
PROV_Phuket;Phuket;x
PROV_Picardie;Picardie;x
PROV_Piemonte;Piemonte;x
PROV_Pimsk;Pimsk;x
PROV_Pinalero;Pinalero;x
PROV_Placentia;Placentia;x
PROV_Po_River;Po River;x
PROV_Podlasia;Podlasia;x
PROV_Podolia;Podolia;x
PROV_Poitou;Poitou;x
PROV_Polotsk;Polotsk;x
PROV_Poltava;Poltava;x
PROV_Pondicherry;Pondicherry;x
PROV_Potosi;Potosi;x
PROV_Powhatan;Powhatan;x
PROV_Poznan;Poznan;x
PROV_Presburg;Presburg;x
PROV_Provence;Provence;x
PROV_Prussia;Prussia;x
PROV_Pskov;Pskov;x
PROV_Puerto_Rico;Puerto Rico;x
PROV_Qaidam_Pendi;Qaidam Pendi;x
PROV_Qandahar;Qandahar;x
PROV_Qilian_Pendi;Qilian Pendi;x
PROV_Qinghai;Qinghai;x
PROV_Quatar;Quatar;x
PROV_Quattara;Quattara;x
PROV_Quetta;Quetta;x
PROV_Quiberon_Bay;Quiberon Bay;x
PROV_Rabaul;Rabaul;x
PROV_Ragusa;Ragusa;x
PROV_Raipur;Raipur;x
PROV_Rajputana;Rajputana;x
PROV_Ran_River;Ran River;x
PROV_Recherche_Archipelago;Recherche Archipelago;x
PROV_Recife;Recife;x
PROV_Red_River;Red River;x
PROV_Red_Sea;Red Sea;x
PROV_Rhine_River;Rhine River;x
PROV_Rhodes;Rhodes;x
PROV_Rhône_River;Rhône River;x
PROV_Riau;Riau;x
PROV_Rio_de_Janeiro;Rio de Janeiro;x
PROV_Rio_de_La_Plata;Rio de La Plata;x
PROV_Rio_Grande;Rio Grande;x
PROV_Rio_Grande_River;Rio Grande River;x
PROV_Rio_Muni;Rio Muni;x
PROV_Roanoke;Roanoke;x
PROV_Rockall;Rockall;x
PROV_Roma;Roma;x
PROV_Romagna;Romagna;x
PROV_Rosario;Rosario;x
PROV_Roussillon;Roussillon;x
PROV_Rozwi;Rozwi;x
PROV_Rufiji;Rufiji;x
PROV_Rufiji_Delta;Rufiji Delta;x
PROV_Rufiji_River;Rufiji River;x
PROV_Rumelia;Rumelia;x
PROV_Ruthenia;Ruthenia;x
PROV_Ryazan;Ryazan;x
PROV_Ryukyu_Islands;Ryukyu Islands;x
PROV_Sabah;Sabah;x
PROV_Sachsen;Sachsen;x
PROV_Sacramento;Sacramento;x
PROV_Sacramento_River;Sacramento River;x
PROV_Sado_Strait;Sado Strait;x
PROV_Sadrinsk;Sadrinsk;x
PROV_Saguenay;Saguenay;x
PROV_Saguenay_River;Saguenay River;x
PROV_Sahara;Sahara;x
PROV_Saian;Saian;x
PROV_Saint_George's_Channel;Saint George's Channel;x
PROV_Sakarya_River;Sakarya River;x
PROV_Salabanka;Salabanka;x
PROV_Saleharo;Saleharo;x
PROV_Saltillo;Saltillo;x
PROV_Salton;Salton;x
PROV_Salvador;Salvador;x
PROV_Salzburg;Salzburg;x
PROV_Samar;Samar;x
PROV_Samara;Samara;x
PROV_Samaria;Samaria;x
PROV_Samarkand;Samarkand;x
PROV_Sambalpur;Sambalpur;x
PROV_Samoa_Islands;Samoa Islands;x
PROV_Samoan_Sea;Samoan Sea;x
PROV_San_Bernardino;San Bernardino;x
PROV_San_Matias;San Matias;x
PROV_Sandy_Cape;Sandy Cape;x
PROV_Santa_Catalina_Islands;Santa Catalina Islands;x
PROV_Santa_Cruz;Santa Cruz;x
PROV_Santal;Santal;x
PROV_Santee;Santee;x
PROV_Santee_River;Santee River;x
PROV_Sarakham;Sarakham;x
PROV_Saratow;Saratow;x
PROV_Sarawak;Sarawak;x
PROV_Sardinia;Sardinia;x
PROV_Sault;Sault;x
PROV_Savannah;Savannah;x
PROV_Savannah_River;Savannah River;x
PROV_Savoie;Savoie;x
PROV_Savolaks;Savolaks;x
PROV_Say;Say;x
PROV_Schwyz;Schwyz;x
PROV_Sea_of_Azores;Sea of Azores;x
PROV_Sea_of_Azov;Sea of Azov;x
PROV_Sea_of_Baffin;Sea of Baffin;x
PROV_Sea_of_Banda;Sea of Banda;x
PROV_Sea_of_Bergen;Sea of Bergen;x
PROV_Sea_of_Celebes;Sea of Celebes;x
PROV_Sea_of_Japan;Sea of Japan;x
PROV_Sea_of_Java;Sea of Java;x
PROV_Sea_of_Java;Sea of Java;x
PROV_Sea_of_Labrador;Sea of Labrador;x
PROV_Sea_of_Marmara;Sea of Marmara;x
PROV_Sea_of_Palawan;Sea of Palawan;x
PROV_Sea_of_Sargassos;Sea of Sargassos;x
PROV_Sea_of_Stavanger;Sea of Stavanger;x
PROV_Sea_of_Taiwan;Sea of Taiwan;x
PROV_Sea_of_Ternate;Sea of Ternate;x
PROV_Sea_of_Timor;Sea of Timor;x
PROV_Sebago;Sebago;x
PROV_Segu;Segu;x
PROV_Seine_River;Seine River;x
PROV_Selatan;Selatan;x
PROV_Selenga;Selenga;x
PROV_Seminole;Seminole;x
PROV_Semipalatinsk;Semipalatinsk;x
PROV_Senegal;Senegal;x
PROV_Senegal_River;Senegal River;x
PROV_Serbia;Serbia;x
PROV_Sergino;Sergino;x
PROV_Setto_Inland_Sea;Setto Inland Sea;x
PROV_Shaanxi;Shaanxi;x
PROV_Shan;Shan;x
PROV_Shandong;Shandong;x
PROV_Shanghai;Shanghai;x
PROV_Shanxi;Shanxi;x
PROV_Shark_Bay;Shark Bay;x
PROV_Shawinigan;Shawinigan;x
PROV_Shenandoah;Shenandoah;x
PROV_Shetlands;Shetlands;x
PROV_Shewa;Shewa;x
PROV_Shikoku;Shikoku;x
PROV_Sichuan;Sichuan;x
PROV_Sichuan_Pendi;Sichuan Pendi;x
PROV_Sicily;Sicily;x
PROV_Siena;Siena;x
PROV_Sierra_Madre;Sierra Madre;x
PROV_Sierra_Nevada;Sierra Nevada;x
PROV_Sikhote;Sikhote;x
PROV_Silesia;Silesia;x
PROV_Sinai;Sinai;x
PROV_Sindh;Sindh;x
PROV_Sitka;Sitka;x
PROV_Sivas;Sivas;x
PROV_Sjælland;Sjælland;x
PROV_Skåne;Skåne;x
PROV_Småland;Småland;x
PROV_Smolensk;Smolensk;x
PROV_Smyrna;Smyrna;x
PROV_Society_Islands;Society Islands;x
PROV_Socotra;Socotra;x
PROV_Socotra_Island;Socotra Island;x
PROV_Sofala;Sofala;x
PROV_Sofiisk;Sofiisk;x
PROV_Solimoes;Solimoes;x
PROV_Somalia;Somalia;x
PROV_Sorong;Sorong;x
PROV_Sorong_Strait;Sorong Strait;x
PROV_South_Aleutian_Sea;South Aleutian Sea;x
PROV_South_Atlantic_Ocean;South Atlantic Ocean;x
PROV_South_Atlantic_Ocean;South Atlantic Ocean;x
PROV_South_Central_Atlantic_Ocean;South Central Atlantic Ocean;x
PROV_South_Central_Atlantic_Ocean;South Central Atlantic Ocean;x
PROV_South_Central_Atlantic_Ocean;South Central Atlantic Ocean;x
PROV_South_Central_Atlantic_Ocean;South Central Atlantic Ocean;x
PROV_South_Central_Atlantic_Ocean;South Central Atlantic Ocean;x
PROV_South_Central_Atlantic_Ocean;South Central Atlantic Ocean;x
PROV_South_Central_Atlantic_Ocean;South Central Atlantic Ocean;x
PROV_South_Central_Atlantic_Ocean;South Central Atlantic Ocean;x
PROV_South_Central_Atlantic_Ocean;South Central Atlantic Ocean;x
PROV_South_Central_Atlantic_Ocean;South Central Atlantic Ocean;x
PROV_South_Chilean_Coast;South Chilean Coast;x
PROV_South_China_Sea;South China Sea;x
PROV_South_China_Sea;South China Sea;x
PROV_South_Coral_Sea;South Coral Sea;x
PROV_South_Coral_Sea;South Coral Sea;x
PROV_South_Coral_Sea;South Coral Sea;x
PROV_South_Coral_Sea;South Coral Sea;x
PROV_South_Indian_Ocean;South Indian Ocean;x
PROV_South_Korean_Sea;South Korean Sea;x
PROV_South_Pacific_Ocean;South Pacific Ocean;x
PROV_South_Pacific_Ocean;South Pacific Ocean;x
PROV_South_Pacific_Ocean;South Pacific Ocean;x
PROV_South_Pacific_Ocean;South Pacific Ocean;x
PROV_South_Pacific_Ocean;South Pacific Ocean;x
PROV_South_Pacific_Ocean;South Pacific Ocean;x
PROV_South_Pacific_Ocean;South Pacific Ocean;x
PROV_South_Pacific_Ocean;South Pacific Ocean;x
PROV_South_Pacific_Ocean;South Pacific Ocean;x
PROV_South_Pacific_Ocean;South Pacific Ocean;x
PROV_South_Pacific_Ocean;South Pacific Ocean;x
PROV_South_Pacific_Ocean;South Pacific Ocean;x
PROV_South_Pacific_Ocean;South Pacific Ocean;x
PROV_South_Pacific_Ocean;South Pacific Ocean;x
PROV_South_Pacific_Ocean;South Pacific Ocean;x
PROV_South_Pacific_Ocean;South Pacific Ocean;x
PROV_South_Pacific_Ocean;South Pacific Ocean;x
PROV_South_Pacific_Ocean;South Pacific Ocean;x
PROV_South_Pacific_Ocean;South Pacific Ocean;x
PROV_South_Timor_Sea;South Timor Sea;x
PROV_Southern__Atlantic_Ocean;Southern  Atlantic Ocean;x
PROV_Southern__Atlantic_Ocean;Southern  Atlantic Ocean;x
PROV_Southern__Atlantic_Ocean;Southern  Atlantic Ocean;x
PROV_Southern__Atlantic_Ocean;Southern  Atlantic Ocean;x
PROV_Southern__Atlantic_Ocean;Southern  Atlantic Ocean;x
PROV_Southern__Atlantic_Ocean;Southern  Atlantic Ocean;x
PROV_Southern__Atlantic_Ocean;Southern  Atlantic Ocean;x
PROV_Southern__Atlantic_Ocean;Southern  Atlantic Ocean;x
PROV_Southern__Atlantic_Ocean;Southern  Atlantic Ocean;x
PROV_Southern__Atlantic_Ocean;Southern  Atlantic Ocean;x
PROV_Southern__Atlantic_Ocean;Southern  Atlantic Ocean;x
PROV_Southern__Atlantic_Ocean;Southern  Atlantic Ocean;x
PROV_Southern__Atlantic_Ocean;Southern  Atlantic Ocean;x
PROV_Southern__Atlantic_Ocean;Southern  Atlantic Ocean;x
PROV_Southern__Atlantic_Ocean;Southern  Atlantic Ocean;x
PROV_Southern__Atlantic_Ocean;Southern  Atlantic Ocean;x
PROV_Southern__Atlantic_Ocean;Southern  Atlantic Ocean;x
PROV_Southern__Indian_Ocean;Southern  Indian Ocean;x
PROV_Southern__Indian_Ocean;Southern  Indian Ocean;x
PROV_Southern__Indian_Ocean;Southern  Indian Ocean;x
PROV_Southern__Indian_Ocean;Southern  Indian Ocean;x
PROV_Southern__Indian_Ocean;Southern  Indian Ocean;x
PROV_Southern__Indian_Ocean;Southern  Indian Ocean;x
PROV_Southern__Indian_Ocean;Southern  Indian Ocean;x
PROV_Southern__Indian_Ocean;Southern  Indian Ocean;x
PROV_Southern__Indian_Ocean;Southern  Indian Ocean;x
