#-----------------------------------------------------------------------------------------------;;x
#Events;x
#-----------------------------------------------------------------------------------------------;x
#;x
###################################
#### COMMON SHORT ACTION NAMES ####
###################################
#;x
ACTIONNAME361034A;Charles is Consecrated King of France;x
#;x
EVENTNAME361035;Estate of Charles the Bold;x
EVENTHIST361035;Charles of Valois was only sixteen years old upon the death of Charles VII the Bold, but his descent through the line of his grandfather Charles VI, made him the most legitimate candidate. This young man, rather disgraceful in physique, had a difficult puberty and is especially delayed in his intellectual development. This is why his elder sister, Anne of France, stands as regent of France with her husband, Pierre de Beaujeu. With Burgundy having imposed a marriage with Mary, the unity of the Kingdom is not called into question.;x
ACTIONNAME361035A;Charles is Consecrated King of France and Duke of Burgundy;x
#;x
EVENTNAME361036;The Estate of Charles the Bold;x
EVENTHIST361036;Charles of Valois was only sixteen years old upon the death of Charles VII the Bold, but his descent through the line of his grandfather Charles VI, made him the most legitimate candidate. This young man, rather disgraceful in physique, had a difficult puberty and is especially delayed in his intellectual development. This is why his elder sister, Anne of France, stands as regent of France with her husband, Pierre de Beaujeu. If Burgundy had lost the Kingdom of France for lack of a male heir, it was by the regency of a woman that the Valois recovery of the throne would be directed.;x
ACTIONNAME361036A;Charles is Consecrated King of France;x
#;x
EVENTNAME361037;The Dauphine Succession;x
EVENTHIST361037;With the unexpected death of the Charles, the direct senior line of the Valois lineage came to an end. The line of succession was traced back to Charles VI's younger brother, Louis I, Duke of Orleans, and through his direct heir Charles I, father of Louis II, of Orleans. With Louis II's ascension, the House of Orleans now ruled Dauphine.;x
ACTIONNAME361037A;The House of Orleans now rules Dauphine!;x
#;x
#;x
################################
#### AGCEEP_HYW_England.eue ####
################################
#;x
EVENTNAME164162;The Assassination of John the Fearless;x
EVENTHIST164162;On September 10, 1419, a meeting at Montereau, after a tentative agreement between the Dauphin and the Duke of Burgundy, turned into a pitched battle. After some insults, the two escorts launched into a confused fray during which John the Fearless received a fatal blow from an axe. For Burgundy, the only possible response to this affront was to ally with King Henry and crush this so-called Dauphin traitor!;x
ACTIONNAME164162A;Welcome our Cousin from Burgundy!;x
#;x
EVENTNAME164163;Negotiation at Troyes;x
EVENTHIST164163;The Treaty of Troyes grew primarily from the seeds ofHenry V's desires to press his claim to the throne of France, and thereby vindicate the Lancastrian usurpation of 1399 in the hearts and minds of the people of England. Indeed, it was the warrior King Edward III, Henry's great grandfather, who had pressed his claim and had inititiated the war with France decades ago. Henry's marriage to Katherine Valois, a daughter of Charles VI, was designed, in part, to add an element of legitimacy to Henry's future should he become King of France. The agreement which formed the basis of the treaty was that the Dauphin, Charles, was to be disinherited by his father and Henry V named heir in his place. The treaty committed Henry to conquer those lands in France currently held by the Dauphin Charles and his supporters. An important clause, however, maintained that any and all lands in France which Henry V held or may hold could not be detached from the Crown of France. Furthermore, the institutions of France were to be upheld and respected. Notably, the Duchy of Guyenne was exempted from this clause. Nevertheless, there were other options, as Henry could have exchanged the extraordinary prisoners from Agincourt, the Duke of Orleans and the Duke of Bourbon, among others, along with his claim to the Crown of France, for the Duchies of Normandy and Guyenne in full sovereignty. Orleans and Bourbon, the notable leaders of the Armagnac alliance along with the Dukes of Berry, Alencon, and the late Count of Armagnac Bernard VII, had offered Henry the Duchy of Guyenne in full sovereignty prior to Agincourt. Henry's father, Henry IV, had worked hard for an alliance with the Armagnacs during his reign. Henry V, however, had always preferred an alliance with Burgundy and had openly criticised his father's policy. Alternatively, though at a great cost to the stability of his regime and his own legacy, Henry could have renounced the claims to Normandy and the Crown of France altogether. Regardless, France is ripe for our demands...;x
ACTIONNAME164163A;We want the Crown of France!;x
ACTIONNAME164163B;Press for the Duchies of Normandy and Guyenne;x
ACTIONNAME164163C;Renounce our mad ambitions once and for all!;x
#;x
EVENTNAME164164;Refusal of the English Ambitions;x
EVENTHIST164164;Just when nothing seemed to oppose to the recognition of the rights of Henry V to the Crown of St. Louis, Philip the Good finally chose to oppose them, and his refusal brought about those of Isabel of Bavaria and Charles VI. So the truce failed to take hold, and Henry V again took the initiative in the field.;x
ACTIONNAME164164A;This Means War!;x
ACTIONNAME164164B;We Shall Find a Better Moment for Our Revenge...;x
#;x
EVENTNAME164165;Henry V is heir to France;x
EVENTHIST164165;Faced with the Anglo-Burgundian alliance and the pressure of Queen Isabel, Charles VI signed a veritable surrender of the Royal government in the Treaty of Troyes. Charles VI disinherited his own son, the so-called King of Bourges, and agreed to recognize Henry V as heir, giving him his daughter Catherine in marriage. For the Lancastrians, the Treaty of Troyes was a triumphant victory which seemed to offer them the Crown of St. Louis for good.;x
ACTIONNAME164165A;Take the Dauphin, and Our Victory Will be complete!;x
#;x
EVENTNAME164166;The Treaty of Orleans;x
EVENTHIST164166;From the negotiations at Troyes emerged a treaty that was eventually signed at Orleans. Henry V, enomoured with Charles' daughter, Katherine, demanded her hand in marriage and the Duchies of Normandy and Guyenne which were to be held by Henry free from liege homage to the King of France. It was in effect a return to Henry's demands before the bulk of HEnry's forces had landed in Normandy, and to what the Armagnacs had promised him years before. Charles Duke of Orleans along with Jean Duke of Bourbon, after spending several years as prisoners in London, were ransomed back to France and lent the treaty their full support. Most importantly, Henry V was to renounce his claim to the throne of France. Charles VI was constrained to agree to Henry's proposal. The English were pacified and the Armagnacs claimed political success. Eager to solidify popular support and capture an air of legitimacy, the Kings of England and France, and the Dukes of Bourbon and Orleans would hold a public ceremony in Paris where each swore an extraordinary oath on behalf of themselves and their blood lines to uphold the treaty stipulations. Henry V formally renounced his claim to the throne of France. The Duke of Burgundy, who had stormed out of the Troyes negotiations, refused to attend the ceremonies. Eager to garner the support of the realm for his decision, Henry V wasted no time calling to session a Parliament that quickly ratified the treaty. Nevertheless, Guyenne was held by the Dauphin and his supporters, and it was clear that Henry V would need a lasting peace with Charles Dauphin of France.;x
ACTIONNAME164166A;Reconsile the Dauphin and Guyenne will be our sovereign possession!;x
#;x
EVENTNAME164167;The Dauphin Ratifies the Treaty of Orleans;x
EVENTHIST164167;England was inevitably forced to come to terms with the Dauphin after the signing of the Treaty of Orleans. After a furious period of negotiation, the Dauphin decided to ratify the Treaty. The Duchies are secured. Well done!;x
#;x
EVENTNAME164168;The Dauphin's Refusal;x
EVENTHIST164168;With the Treaty of Orleans, the Duchy of Guyenne was to be handed over to England. However, Charles of Valois, son of Charles VI and heir to his throne, refused to ratify the Treaty and thus his forces and those of the Armagnacs remained garrisoned in the duchy provinces. England would have to enforce the treaty through aggression, as Charles VI was in no condition to bring his rebellious son to tow.;x
ACTIONNAME164168A;Sniveling Swine! To war!;x
#;x
EVENTNAME164169;Henry's Generous Legacy;x
EVENTHIST164169;When Henry V returned to England with his new bride, it had seemed that his entire realm had erupted in joyous celebration for their conquering Hero King. However, once the festivities, ceremonies, and initial euphoria of peace and victory began to fade, a grim reality sunk into the hearts and minds of the commons. England had little to show for Henry's miraculous success on the fields of France, save a youthful French Princess and the possessions of Gascogne and Calais, both of which were now mortgaged to the Crown. Disillusioned, many began to view this as an outrage, and it rumours began to circulate widely that the King had abandonded his subjects, nobles and commons alike, at Troyes. Few had escaped many of the great sacrifices at home, and fewer still had reaped the spoils and plunder of victory in the fields of France. The lucrative attractions of the chevauchee and levying the patis were now gone, leaving many returning soldiers frustrated and unemployed. There were no more fortunes to be made in France by the landed gentry and lessor nobles, as any potentially lucrative positions of adminsitration fell to the greatest ascendant nobles and those who enjoyed the King's favour. Many Lords were now seeking payments for their terms of indenture, as were their own men, whilst the Commons now attempted to persuade the King to Resume Crown lands for fear of further taxation. Preferring to spend his time with his new bride and enjoying this relative time of peace, Henry V had neither the time nor the inclination to attend to these matters of redress. Nevertheless, upon his death, and with an infant King on the throne, the support of Parliament became crucial to legitimize the Regency. The ensuing Parliamentary sessions were strained and the Council was reluctant, if not outright opposed, to agree to Resumption. The sessions were twice prorogued for weeks due to rioting in London and Kent, which were brutally put down. It was the first real test for a fragile Regency...;x
#;x
EVENTNAME164170;Nivernais is Granted to Burgundy;x
EVENTHIST164170;English policy in the heart of France was to leave the Duke of Burgundy, who had the most influence in the region, as the de facto ruler. The Regency of Henry VI would now confirm his status, officially legitimizing the status quo. The English still required the Duke's support in order to preserve the Treaty of Troyes, and confirming Burgundy's role in this new era was believed to be a necessary step to preserve the Anglo-Burgundian alliance.;x
ACTIONNAME164170A;Hand the region to Burgundy;x
#;x
EVENTNAME164171;The Legacy of Charles VI;x
EVENTHIST164171;On October 21, 1422, King Charles VI of France died in complete isolation. In accordance with the Treaty of Troyes, Charlse VI's son, Charles does not inherit the throne. Instead it is Henry V's son, the infant Henry VI, who inherits the Crown of St. Louis. Charles, residing south of the Loire, would be declared a bastard and unfit for the Crown of France. The English commanders in France led by Henry V's brother, the Duke of Bedford, now concerned themselves with consolidating their positions north of the Loire. The territories south and east of Paris were hostile to the foreign government now ruling from Paris and Rouen. The rebels would need to be put down in an effort to subjugate the population.;x
ACTIONNAME164171A;Long Live King Henry II of France!;x
#;x
EVENTNAME164172;Uncertainty in England;x
EVENTHIST164172;In the months following the Treaty of Orleans, and the Dauphin's subsequent adherence to its stipulations, England's Lords and Commons had grown increasingly restless. During the remainder of his reign, Henry V declined to call Parliament. After Henry's death and once the Regency had been established, a Parliament was finally called in order to address England's misgivings. The mood of the proceedings was mixed. The war in France had been costly. Retainers, households, troops and loans had to be paid. England's lords had found themselves hard pressed for repayment of Crown debts. The Lords understood that only the greatest among them, and even then only those select few enjoying the King's favour, would profit greatly from England's newly acquired possessions in France. In contrast to the discontent of the nobles, the Commons were emboldened and enthusiastic. The populace had endured harsh taxation throughout the long war with France, and most desired an end to the burden. Having bitterly fought for an Act of Resumption ever since Henry IV's days, the Commons now looked on the latest political development as a golden opportunity to push further still. The Council was in a difficult position and was hard pressed to come to a concensus and make a decision. The Commons expected the King to pay for the defense of England's continental possessions out of his newly acquired possessions in France, while the nobles coveted the nwe lucrative positions on the continent, and were demanding payment for services rendered. For the meantime, stability in France was threatening stability in England.;x
ACTIONNAME164172A;Appease the Nobles;x
ACTIONNAME164172B;Appease the Commons;x
ACTIONNAME164172C;What?! Concessions?! Ridiculous!;x
#;x
EVENTNAME164173;Proposal at Amiens;x
EVENTHIST164173;After the death of Charles VI, the infant son of Henry V had inherited the crown of France in accordance with the Treaty of Troyes. This treaty, with Burgndian aid, had granted the English command of the administration of France. However, the majority of France remained largely out of English hands. The English Council were treaty bound to undertake the enormous task of conquering the remnants of France. Thus, John of Lancaster, Duke of Bedford and now Regent of France continued to seek the aid of Duke Philip of Burgundy 'the good' and so approached Philip and John VI, Duke of Brittany with an alliance proposal. Specifically, Bedford proposed a marriage alliance to reafirm their treaty commitments and so Philip offered his sisters, Anne and Margaret as brides for Bedford and Arthur of Brittany, Earl of Richmond. How shall Bedford proceed?;x
ACTIONNAME164173A;Vigorously persue this development!;x
ACTIONNAME164173B;We needn't bother with Burgundian aid!;x
#;x
EVENTNAME164174;Treaty of Amiens, 1423;x
EVENTHIST164174;After some deliberation, Philip, Duke of Burgundy and John VI, Duke of Brittany agreed to Bedford's proposal. Within weeks of the treaty, Bedford was married to Anne of Burgundy while Arthur of Brittany, Earl of Richmond married Margaret of Burgundy. Perhaps more importantly, Burgundy and Brittany reaffirmed their commitments to the Treaty of Troyes, acknowledging Bedford as Regent of France. Thus the alliance between England, Burgundy and Brittany was reafirmed. Nevertheless, the stability as such was questionable, and neither leader trusted the other entirely. At the very least, Bedford was now free to persue the conquest of France without interference from Burgundy or Brittany. In England the Treaty of Amiens was celebrated as a token of Bedford's ability as Regent of France. Well done!;x
#;x
EVENTNAME164175;Rejection at Amiens;x
EVENTHIST164175;At Amiens, Bedford had approached Philip and John VI with a proposal for an alliance between the three dukes. At Amiens, Bedford had proposed a marriage alliance and so Philip offered his sisters Anne and Margaret to Bedford and Arthur of Brittany, Earl of Richmond, respectively. However, after some deliberation, the French dukes reversed their dispositions and rejected Bedford's proposal. Philip's refusal dealt a significant blow to the legitamacy of England's rule in France.;x
ACTIONNAME164175A;Treacherous upstarts!;x
#;x
EVENTNAME164176;The Estate of Charles VI;x
EVENTHIST164176;Having been unable to secure his rights to the Crown of St. Louis, Henry V left his infant son and the Regency Council in a murky situation. The death of the King of France, and the contempt which met the pretensions of the Lancaster heir meant that only war could enforce their rights. With a baby on the throne, and the Council showing signs of infighting, there was little the realm could afford to accomplish.;x
ACTIONNAME164176A;Renounce our Ambitions;x
ACTIONNAME164176B;We Want our Share!;x
#;x
EVENTNAME164177;Bedford is Granted the Duchy Lands of Anjou;x
EVENTHIST164177;The Treaty of Troyes bound the English to subdue the lands held by the Dauphin and his supporters. Though the Treaty guaranteed a status quo for those who swore allegiance to the King of England, any who refused had, by the same stipulation, commited treason. Thus, the lands, titles and possessions of the traitors, indeed their very lives snd livelihood, were now forfeit. Their material wealth was to be seized and resumed to the Crown, whom was free to distribute such wealth as they saw fit. In late spring of 1424, by letters pattent issued in the infant King Henry VI's name, John Duke Bedford and Regent of France was given King Rene I's lands in France, along with the Duchy of Alencon. The Duchy of Anjou was to become a formal possession of the Crown of France. Such a move was just as political and militant, as it was legal. The English were preparing to subdue French resistance in the counties of Maine and Anjou.;x
ACTIONNAME164177A;Submit to our new lord Bedford, Regent of France!;x
ACTIONNAME164177B;We need not further punish Rene I;x
#;x
EVENTNAME164178;Burgundy is Rewarded;x
EVENTHIST164178;The treaty of Troyes not only made Henry V successor of Charles VI, it confirmed him both as the sovereign lord and as the ally of Philip, Duke of Burgundy which meant, in practical terms, that Philip was staking his own great authority, both as lord and as leader of a political faction in France, behind the treaty. Such support was of incalculable value to the English. It meant that, where necessary, ducal pressure could be brought to bear upon individuals and corporations to accept the treaty's terms, and when Henry V died, it led to a more rapid and more general acceptance of his young son in Burgundian-controlled lands than might otherwise have been achieved. Such support would prove costly. The Burgundians were at pains to ensure payments were timely and in no short supply. No small wonder, then, that Philip was given several counties surrounding the County of Burgundy, and retained de facto control over the vast counties of Champagne and Nivernais.;x
ACTIONNAME164178A;Grant our cousin of Burgundy Macon, Auxerre and confirm his estates!;x
ACTIONNAME164178B;What?! And detach such revenues from our royal inheritance?!;x
#;x
EVENTNAME164179;Orleanists Wish to Surrender to Burgundy;x
EVENTHIST164179;During the English siege of the city of Orleans, the inhabitants of Orleans offered to surrender peacefully, provided Orleans would fall to the jurisdiction of the Duke of Burgundy, rather than Bedford. Not long before, Charles had made a deal with Philip Duke of Burgundy promising Orleans to the Duke in exchange for his ceasing of hostilities towards the Dauphinists. Henry VI's Regent in France, Bedford, taken aback by this development, reacted harshly and rebutted what he considered to be an outrageous insult. Needless to say, the Duke of Burgundy became infuriated, abandoning Bedford's forces altogether. The relations between the two were deeply hurt, but the notion that such a hard fought province would fall to Burgundy was simply too incredible to consider seriously.;x
ACTIONNAME164179A;Absolute nonsense! Orleans is ours!;x
ACTIONNAME164179B;Perhaps we were too hasty...hand Orleans over to Philip;x
#;x
EVENTNAME164180;English Final Victory;x
EVENTHIST164180;Despite the Treaty of Troyes, nothing was gained for England as long as they were resisted in the south by the Dauphin Charles and his Armagnac entourage. The Treaty bound England to destroy the Dauphin and recover any and all of the lands in his possession. Now, most of these lands were surrendering voluntarily to English forces. The Dauphin's son, Louis, would be hard pressed to maintain unity around him. Nevertheless, Louis could be utilized by any one of Henry VI's enemies, thus it would be best if Louis was removed entirely from the political scene. The Dauphinists must be eliminated, and the senior Valois line extinguished. The Treaty of Troyes demanded nothing less.;x
ACTIONNAME164180A;Our Rights are Finally Confirmed!;x
#;x
EVENTNAME164181;The Loire Valley Offensive;x
EVENTHIST164181;In 1427, the position of Henry VI in France was still not ensured due to the resistance of the Dauphin the widespread support he was receiving. To make matters worse, Burgundy seemed to be putting forth a lackluster effort towards pacifying the rebels in the south. Though Bedford wished to solidify the Lancastrian hold on Maine and Anjou, the Earl of Salisbury demanded firmer action and fervant prosecution of the war against the Dauphin. Bedford reluctantly agreed to send Salisbury to take the Loire Valley and eventually Orleans, the heavily fortified town and home of the Duke of Orleans. There were those besides Bedford who disliked the plan, as attacking the lands of a captive was widely considered a dishonourable act. The Duke of Orleans was a captive in London and had been since Agincourt. Nevertheless, the treaty of Troyes was firmly on the side of those who wished to press onwards...;x
ACTIONNAME164181A;Salisbury's campaign is in the interests of the Treaty of Troyes;x
ACTIONNAME164181B;Discard Salisbury's campaign, subdue Maine and Anjou!;x
ACTIONNAME164181C;Remain on the Defensive;x
#;x
EVENTNAME164182;The push for Guyenne;x
EVENTHIST164182;In 1427, the position of Henry VI in France was still not ensured due to the resistance of the Dauphin and the widespread support he was receiving. To make matters worse, Burgundy seemed to be putting forth a lackluster effort towards pacifying the rebels in the south. Though Bedford wished to solidify the Lancastrian holdings north of the Loire, the Earl of Salisbury demanded firmer action and fervant prosecution of the war against the Dauphin in the name of the Treaty of Troyes. Bedford finally settled on the aim to unite England's northern and southern territories. Salisbury was saddled with this monumental task. Letters patent signed in Henry VI's name granted Bedford the Duchy of Touraine, while Salisbury was promised the county of Poitou.;x
ACTIONNAME164182A;This campaign is in the interests of the Treaty of Troyes;x
ACTIONNAME164182B;Persue a consolidative course;x
#;x
EVENTNAME164183;Charles is Crowned at Rheims;x
EVENTHIST164183;Joan of Arc rode to Rheims where Charles VII received royal anointment. All the cities of Champagne opened their doors to the one who had once been judged a bastard. Whereas the judgement of arms was still very undecided, the reconquest of the Kingdom of France however had taken a decisive turn.;x
ACTIONNAME164183A;My Inheritance!;x
#;x
EVENTNAME164184;Champagne is granted to Burgundy;x
EVENTHIST164184;The countryside to the east and south of Paris had never truly accepted English rule. The Duke of Burgundy, particularly so in these lands so close to his own duchy, held more sway and had, for what it was worth, governed the region for most of Henry VI's reign. The English Regency, fearing a Burgundian lapse into neutrality, granted the county of Champagne to Philip in tail-male.;x
ACTIONNAME164184A;Confirm Philip's supremacy in the region;x
ACTIONNAME164184B;We cannot sever the county from the Crown!;x
#;x
EVENTNAME164185;Joan of Arc is Delivered to the English;x
EVENTHIST164185;Captured by Burgundy and held by Philip the Good who hesitated over her fate, Joan was finally delivered to the English, who paid the ransom required while Charles VII looked the other way. The Maid, now in the hands of her enemies, had compromised English claims since the Consecration. To reverse this, execution was insufficient. She had to be shown a heretic to undermine her alleged divine mission and thus strike at Charles' legitimacy. For that, the English still had a weapon in hand: the theologians of the University of Paris and a trial for witchcraft.;x
ACTIONNAME164185A;Try her for Witchcraft;x
ACTIONNAME164185B;Settle the Affair Without Wasting Time...;x
#;x
EVENTNAME164186;The Martyrdom of Joan;x
EVENTHIST164186;Joan was given into the hands of the Parisian doctors of theology who, helped by various inquisitors and lay officials, tortured the Maid with the aim of getting her to deny the divine nature of her voices, proving her a witch and thus weakening the legitimacy of the Consecration of Charles VII. After months of investigation, trial, and infamies, and in spite of the attempts of Bishop of Beauvais, Cauchon, to avoid the execution, Joan was finally declared a witch. On May 14, 1431, she was burned alive in Rouen. However, the result did not meet the hopes of Bedford: the affair had been carried out so confusedly that even on the English side doubt appeared. As the Virgin was on her pyre in the old market, one Englishman exclaimed 'My God, we burned a saint...';x
ACTIONNAME164186A;A Good Thing we Have Done...;x
#;x
EVENTNAME164187;Joan is Released;x
EVENTHIST164187;Joan was given into the hands of the Parisian doctors of theology who, helped by various inquisitors and lay officials, tortured the Maid with the aim of getting her to deny the divine nature of her voices, proving her a witch and thus weakening the legitimacy of the Consecration of Charles VII. In spite of months of trial, Joan was finally cleared of charges of witchcraft. Even if the judges denied the divine nature of her voices, they credited them to a laudable religious exaltation, and allowed the Maid to take the veil in a save convent in the Diocese of Beauvais.;x
ACTIONNAME164187A;Badly Concealed Fury...;x
ACTIONNAME164187B;Assassinate the Maid;x
#;x
EVENTNAME164188;Weakening of the English Positions in France;x
EVENTHIST164188;After the death of Henry V, only the Burgundian alliance allowed England to preserve its position on the continent. From the truces concluded by Philip the Good, and moreso after the Treaty of Arras, which brought Burgundy back into alliance with France, English collapse was close.;x
ACTIONNAME164188A;The Tide has Turned...;x
#;x
EVENTNAME164189;Bordeaux Calls Upon the King of England for Help;x
EVENTHIST164189;Always attached to the English market, Guyenne reacted in a negative way in the first years of the return to France. Agitation soon changed into a general uprising, and the city of Bordeaux, which feared ruin with the end of the purchases of wine by the English, called upon the King of England.;x
ACTIONNAME164189A;Let us Reclaim our Stronghold;x
ACTIONNAME164189B;Let us Leave Them to Their Fate;x
#;x
EVENTNAME164190;The Loss of France;x
EVENTHIST164190;Uniting England and France was a rapidly fading memory. The remnants of English forces in France had been obliterated by the forces of King Charles VII and his allies. Richard Duke of York had been Henry VI's commander in France, and as such he would be expected to shoulder the responsbility for the loss.;x
ACTIONNAME164190A;York has failed;x
#;x
EVENTHIST164191;Uniting England and France was a rapidly fading memory. The remnants of English forces in France had been obliterated by the forces of King Charles VII and his allies. Edmund Beaufort Earl of Somerset had been Henry VI's commander in France. However, his blood relations to the King, his poistion in court, and Queen Margaret's good graces would mean that Somerset would surely cushion the consequences of such a spectacular failure.;x
ACTIONNAME164191A;Somerset has failed;x
#;x
#;x
###############################
#### AGCEEP_HYW_France.eue ####
###############################
#;x
EVENTNAME12010;Jeanne is exonerated by the Pope;x
EVENTHIST12010;Jeanne d'Arc's strong minded mother and King Charles VII insisted that Jeanne's case be submitted to the Pope, who ordered a new trial. It opened in Paris 24 years after her death. Jeanne was pronounced innocent in 1456 by Pope Calixtus III.;x
ACTIONNAME12010A;Her memory will now live forever;x
#;x
EVENTNAME170285;Assassination of John the Fearless;x
EVENTHIST170285;Having ensured the safety of the royal couple and having obtained the relocation of the Parliament of Paris to Troyes, under his protection, John the Fearless, Duke of Burgundy, had become impossible to circumvent in the resolution of the crisis caused by the English invasion. His assassination in September 1419 was going to divide the two camps by throwing Burgundy on the side of England. Isabel of Bavaria finally chose to support Philip the Good against her son, she had little choice with Burgundian garrisons present everywhere.;x
ACTIONNAME170285A;Support Philip the Good;x
#;x
EVENTNAME170286;The Alliance of Montereau;x
EVENTHIST170286;On September 10, 1419, the Dauphin Charles and Duke John the Fearless met on the bridge of Montereau to discuss for the last time reconciliation against Henry V. The hostility of the barons of France and Burgundy seemed to bode ill, but the two princes managed to restrain their men. After hours of negotiation, Charles obtained the final agreement of the Duke of Burgundy at the price of concessions that many of his contemporaries judged inflammatory. However, they allowed the heir to the throne to finally secure a Burgundian alliance, and to form a united front against the King of England. As for himself, John the Fearless took a principal place in the government of the Kingdom.;x
ACTIONNAME170286A;Charles is Well and Truly Dauphin of France;x
#;x
EVENTNAME170287;The Demands of the Duke of Burgundy;x
EVENTHIST170287;In the Agreement of Montereau John the Fearless accepted the recognition of Charles as the true Dauphin of France, he pushed the Valois into the pocket of the Burgundian Party, the only guarantee to the Crown. The Duke was in position to ask anything and everything. Burgundy considered this the perfect occasion to escape from the sovereignty of France by demanding from the Valois the renunciation of ordinary homage from the Duke and his line for Artois, Picardy, Champagne, Nivernais and Burgundy. Upon Charles VII ascension, the Duke of Burgundy sought to implement the stipulations of the Agreement at Montereau;x
ACTIONNAME170287A;Abide by the agreement with Burgundy;x
ACTIONNAME170287B;We need not abide by this foolish arrangement!;x
#;x
EVENTNAME170288;The Treaty of Troyes - Henry will Inherit the Crown;x
EVENTHIST170288;On May 21, 1420, faced with the Anglo-Burgundian alliance and Parisian agitation, Charles VI was constrained to recognize Henry V as regent and legitimate successor, in effect disinheriting his son, designated the 'so-called Dauphin'. The latter however, did not have any intention to yield and resisted, aided by many barons allied to the Armagnacs. In 1420, no one could give the future Charles VII any chance, at least as long as the alliance between the English and the Burgundians endured.;x
ACTIONNAME170288A;We can only capitulate...;x
#;x
EVENTNAME170289;Burgundy has Refused Henry V's Terms;x
EVENTHIST170289;Just when nothing seemed to oppose to the recognition of the rights of Henry V to the Crown of St. Louis, Philip the Good finally chose to oppose them, and his refusal brought about those of Isabel of Bavaria and Charles VI. So the truce failed to take hold, and Henry V again took the initiative in the field.;x
ACTIONNAME170289A;Alas there will be no peace...;x
#;x
EVENTNAME170290;The Treaty of Orleans;x
EVENTHIST170290;From the negotiations at Troyes emerged a treaty that was eventually signed at Orleans. Henry V, enomoured with Charles' daughter, Katherine, demanded her hand in marriage and the Duchies of Normandy and Guyenne which were to be held by Henry free from liege homage to the King of France. It was in effect a return to Henry's demands before the bulk of Henry's forces had landed in Normandy, and to what the Armagnacs had promised him years before. Charles Duke of Orleans along with Jean Duke of Bourbon, after spending several years as prisoners in London, were ransomed back to France and lent the treaty their full support. Most importantly, Henry V was to renounce his claim to the throne of France. Charles VI was constrained to agree to Henry's proposal. The English were pacified and the Armagnacs claimed political success. Eager to solidify popular support and capture an air of legitimacy, the Kings of England and France, and the Dukes of Bourbon and Orleans would hold a public ceremony in Paris where each swore an extraordinary oath on behalf of themselves and their blood lines to uphold the treaty stipulations. Henry V formally renounced his claim to the throne of France. The Duke of Burgundy, who had stormed out of the Troyes negotiations, refused to attend the ceremonies.;x
ACTIONNAME170290A;Peace in our time!;x
#;x
EVENTNAME170291;The Generous Peace of Henry V;x
EVENTHIST170291;After the triumphal campaign of 1419-1420, nothing more could prevent Henry V from making his rights to France recognised. However, he chose to negotiate a generous peace, contrary with his former declarations. Henry V was prepared to release the Dukes of Orleans and Bourbon. Both of whom, had been held captive in London since Agincourt. Furthermore, Henry V was to wed Katherine Valois, daughter of Charles VI. Lastly, the English would accept a large payment to cover Henry V's costs, his renunciation of the Crown of France, Katherine's dowry, and the ransom for the two Dukes. In the meantime, Burgundy, abandoned by Henry V, could not maintain a hold on either Paris, or Charles VI. The Dauphin, and the principle Armagnac leaders, regained control of Charles VI.;x
ACTIONNAME170291A;By the grace of God we have been blessed!;x
#;x
EVENTNAME170292;The Death of Charles VI;x
EVENTHIST170292;On October 21, 1422, King Charles VI of France died in complete isolation. In accordance with the agreements made between the Dauphin and the Duke of Burgundy, the latter agreed to recognise Charles VII as successor to the throne, but at the price of great concessions regarding the government of the Kingdom. The Burgundians remained the puppetmaster, a neccessity in order to break the ambitions of the House of Lancaster.;x
ACTIONNAME170292A;Long Live King Charles VII!;x
#;x
EVENTNAME170293;The Death of Charles VI;x
EVENTHIST170293;On October 21, 1422, King Charles VI of France died in complete isolation. Neither the Dauphin Charles, nor the King of England was in a position to be recognised as master of the royal government. Thus, the Duke of Burgundy remained in control of the Kingdom as a regent without a King. A confused situation arose which could not last a long time.;x
ACTIONNAME170293A;Long Live the Regent Philip!;x
#;x
EVENTNAME170294;The Death of Charles VI;x
EVENTHIST170294;On October 21, 1422, King Charles VI of France died in complete isolation. Without the English, Burgundy was unable to gain sufficient control of Paris to advance his own aims. Upon hearing the news of his father's death, and after consulting his coucil, Charles decided to make his way to Rheims to be consecrated as Charles VII King of France.;x
ACTIONNAME170294A;Long Live King Charles VII!;x
#;x
EVENTNAME170295;The Death of Charles VI;x
EVENTHIST170295;On October 21, 1422, King Charles VI of France died in complete isolation. In accordance with the provisions in the Treaty of Troyes, it is not his son Charles, declared a bastard, who inherits the throne, but Henry VI of Lancaster, King of England since the death of his father Henry V some weeks earlier, and grandson of the late King of France.;x
ACTIONNAME170295A;Long Live King Henry II of France!;x
#;x
EVENTNAME170296;Charles of Orleans Swears Allegiance to Charles VII;x
