#-----------------------------------------------------------------------------------------------;;x
#Countries;x
#-----------------------------------------------------------------------------------------------;x
#;x
ENG;England;x
ENG_DESC;The Norman Invasion of England in 1066 is one of the most important events in English History. The Norman lords built castles, instituted laws and organized a feudal system, which, while oppressive, was more in line with continental Europe. Their ties with Normandy and France also brought England into the highlight from having been little more than a Danish playground. In 1419, England was ruled by the Lancaster King Henry V, a very able man who, had he lived longer, might very well have become the ruler of a united France and England. However, he died in 1422, and England soon started to lose its grip on France, having lost everything but Calais by 1453. The War of the Roses followed, fought between House Lancaster and York, ending only with the death of Richard III at Bosworth field in 1485. The Tudors ruled England from 1485 to 1603 - a period that saw the Reformation under Henry VIII and a golden age under Queen Elizabeth I. Then came the Stuart Kings and the Civil War between Parlamentarians and Royalists that started in 1642 and ended only when Charles I was beheaded on Jan. 30, 1649, at the order of the Lord Protector, Oliver Cromwell. Cromwell's death in 1658 initiated the collapse of his strange new rule and Charles II was restored to power in 1660. The Stuarts were followed by the House of Hanover in 1714, uniting England with the German electorate. From this time onward, England's power grew explosively, seeing great expansion of the navy, trade and colonial involvement.;x
ETH;Ethiopia;x
ETH_DESC;Legend states that the Ethiopian royal line comes from the son of King Solomon and Queen of Sheba in the Bible. Isolated for many centuries after the decline of the Roman Empire, Ethiopia remained Christian, and the Europeans thought they had found the mythical Kingdom of Prester John in Ethiopia in the 16th century, which would help the Catholics destroy the Muslims forever and gain the Holy Land back. However, the ancient Ethiopian Empire was always on the defensive by 1419 and continued to fight for its life when in 1535 Portuguese explorers helped out with new technology to beat the Muslims back. The Catholic Europeans, however, were ultimately rejected by the Coptic Ethiopian rulers. Ethiopia amazingly survived well past 1820 - perhaps a miracle surpassing its own mythical origins.;x
FAR;Fars;x
FAR_DESC;No description available.;x
FIN;Finland;x
FIN_DESC;From the mid 11th century Christian missionaries from Sweden were active in Finland, and in 1249 the Swedish King Birger Jarl mounted a 'crusade' against the wild men of the forests, which was more of an expedition of conquest. Finland soon became an integrated part of Sweden, and the frontier was constantly pushed further east, until the Swedes came into conflict with Great Novgorod. For almost six centuries, Sweden fought off the constant encroachments of Novgorod and later Muscovy and Russia, but the defeat in the Great Northern War initiated a period of decline that was to cost Sweden its eastern half in 1809. Finland now became a Russian Grand Duchy with a certain measure of independence in order to avoid offending the bitter Swedes too much.;x
FOI;Foix;x
FOI_DESC;The origins of the Counts of Foix trace back to the High Middle Age and particularly to the Counts of Carcassone and Comminges. In 1012, a count of Foix is mentioned for the first time. During the crusade against Catharisme they were compelled to acknowledge the sovereignty of the Kings of France. They truly rose to importance by becoming Vicounts of Béarn in 1302. Despite a dynastic switch to the sidebranch of Foix-Grailly in 1398 when the main branch had become extinct and being between the Kings of England and France, the Counts emerged substantially strengthened from the Hundred Years War. They acquired the crown of Navarre in 1479, however lost the main part of their new Kingdom to Aragon in 1512. Having united with the Albrets in 1483 and with the Bourbons in 1555, the Counts of Foix and Kings of Navarre obtained a much greater dignity in the end of the Wars of Religion: Henri III of Navarre became King of France. Until 1607 Foix and Béarn kept an autonomous status within the French Kingdom, then they were merged with the royal possessions.;x
FPR;Huguenots;x
FPR_DESC;Prior to Calvin's publication in 1536 of his Institutes of the Christian Religion a reform movement already existed in France. Despite persecution the movement grew. Under King Henry II reprisals became more severe. Nevertheless in 1559 the first French national synod was held and a Presbyterian church modeled on Calvin's reform in Geneva was founded. The adherence of a large number of the nobility to the movement gave it political meaning and added fuel to persecution.;x
FRA;France;x
FRA_DESC;It is by no means easy to date France's birth as a nation. Was it 496 AD when King Clovis converted to Christianity, or 987 - the coronation of Hugh Capet, founder of the Capetian dynasty which was to reign for nine hundred years, or 1789 - the year of the Revolution in which France declared itself to be a nation as well as a state? Neither historians nor ordinary citizens seem able to agree, and all three occasions are celebrated by the French. Suffice it to say that France is one of the oldest states in Europe, which has gone through a great number of terrible crisis and usually emerged stronger. In 1419 France as an independent nation was threatened by complete annihilation. Henry V of England forcefully pressed his claim on the French throne, supported by a significant number of French nobles, notably the Duke of Burgundy. Against all odds, France rallied, defeating the English invaders and seeing the destruction of Burgundy in 1477. However, France was soon completely surrounded by the Habsburg dominions of Spain and the Holy Roman Empire. Through skillful diplomacy and numerous wars, this threat was finally neutralized in 1648 with the end of the 30 Years War. A golden age ensued, but the worst times were yet to come. The Enlightenment planted the seeds of rebellion, and the French Revolution in 1789 cast the nation into bloody anarchy, only to be followed by the disastrous reign of Napoléon. In 1820 France had lost her importance as a colonial nation, and had been humbled on the continent.;x
FRG;Ferghana;x
FRG_DESC;No description available.;x
FRI;Friesland;x
FRI_DESC;In the early Middle Ages Friesland extended from the Scheldt River in the south to the Weser in the east. Later it was partly conquered by the counts of Holland. When Holland passed (1433) to the house of Burgundy the authority of the Burgundian dukes was not recognized by the independent-minded Frisians. In 1498 Emperor Maximilian I bestowed all of Friesland on Duke Albert of Saxony. Albert was unable to establish his authority and in 1515 his son, for a large sum, restored Friesland to Maximilian. Maximilian's grandson Emperor Charles V reduced the province by force in 1523. Friesland joined (1579) in the Union of Utrecht against Spanish domination but it continued to appoint its own stadtholders until 1748 when Prince William IV of Orange became the sole and hereditary stadtholder of all the United Provinces of the Netherlands.;x
FUC;French Catholics;x
FUC_DESC;The French Ultra Catholics represent the faction led by the Dukes of Guise, who hated the huguenotts and were at times prepared to seize power in order to end the protestant threat.;x
GEL;Guelders;x
GEL_DESC;The Duchy of Guelders (Gelre) was the part of the Netherlands that held out the longest against the unification process started by the Dukes of Burgundy. When Karl V added it to his possessions in 1543 the territorial unification process was completed. The Provinces of the Netherlands were united at last. It was conquered before in 1473 by Charles the Bold of Burgundy but after his death in 1477 it regained its independence. It passed to the House of Habsburg in 1543 and joined (1579) the Union of Utrecht of the Netherlands against Spain. It was part of the Dutch Republic which gained its independence from Spain. Part of Guelders including Geldern, the ducal capital, was ceded in 1715 by the Netherlands to Prussia.;x
GEN;Genoa;x
GEN_DESC;The Crusades brought Genoa great wealth and the Republic acquired possessions and trading privileges in areas from Spain to the Crimea. Genoa's expansion and its military defenses were largely financed by a group of merchants who in 1408 organized a powerful bank - the Banco San Giorgio. Genoese policy in the eastern Mediterranean clashed with the ambitions of Venice and long wars resulted ending with the Peace of Turin (1381) which slightly favored Venice. In 1339 the first doge (chief magistrate) for life was elected. As Genoa gradually gained control of the cities of Liguria it lost its outlying possessions. Rival factions in the city resorted to foreign aid. From the late 14th to the 16th century France and Milan in turn controlled the city although nominal independence was preserved. The power of Genoa was revived by the seaman and statesman Andrea Doria who wrote a new constitution in 1528. Later the city came under Spanish French and Austrian control. The Austrians were expelled by a popular uprising in 1746 but in 1768 Genoa had to cede Corsica - its last outlying possession to France. In 1797 French military pressure resulted in the end of aristocratic rule and the formation of the Ligurian Republic which Napoléon Ier formally added to France in 1805. The Congress of Vienna united (1814) Genoa and Liguria with the Kingdom of Sardinia.;x
GEO;Georgia;x
GEO_DESC;In the 15th century King Alexander I divided Georgia into three Kingdoms (Imertia, Kakhetia and Karthlia) among his sons and a period of decline set in. In the 16th century Georgia became an object of struggle between Turkey and Persia. In 1555 western Georgia passed under Turkish suzerainty and eastern Georgia (Kakhetia and Karthlia) under Persian rule. In the 18th century the Kings of Kakhetia tried to unite Georgia, but, losing against the Turks and the Persians, accepted vassalage to Russia in 1783 in exchange for assistance. The last King, George XIII, threatened by Persia, abdicated in 1801 in favor of the Czar and ceded Kakhetia and Karthlia to Russia. Between 1803 and 1829 Russia also acquired from Turkey the western parts of Georgia (Abkhazia, Mingrelia, Imeritia and Guria).;x
GER;Germany;x
GER_DESC;No description available.;x
GHR;Ghara;x
GHR_DESC;The Tribe of the Banu Ghafir rose to central prominence in Omani politics during the Omani Civil War of 1718-48, in which the Ghafir were ultimately defeated in their attempt to gain the ascendancy in Oman. From then on, Gharra was ruled as vassal state of Oman. This situation continued until 1971, when the tribal state was finally annexed by Oman.;x
GIN;Gingee;x
GIN_DESC;No description available.;x
GOL;Golconda;x
GOL_DESC;In modern times the central Deccan has always been home to a succession of some of the most powerful nations in southern India. In the 15th century this nation was the Bahmanid Sultanate, in the 16th and 17th centuries Golconda dominated the area, while Hyderabad was the great nation in the area during the 18th century. In Europa Universalis II, Hyderabad represents this succession of nations, from the Sultans of Bahmanid Dynasty in 1419 to the Nizams of Hyderabad in 1820.;x
GON;Gondwana;x
GON_DESC;No description available.;x
GOT;Gotland;x
GOT_DESC;Since the 10th century, Gotland had been a part of Sweden, paying an annual tax for protection but otherwise remaining an independent peasant community. Early on Gotland became a commercial center and by the 12th century Gotland dominated the routes between Russia and Western Europe. Until the mid-14th century most of the Novgorod trade passed through the island. They became Christianised in the 12th century, brought by a Norwegian King, on the run from his own people. In 1361 the Danish King Valdemar IV Atterdag conquered Gotland after which the trade routes shifted and Gotland declined. For the next three centuries Denmark, Hanseatic League, pirates, and Teutonic Knights variously controlled it, until in 1645 it came again under Swedish rule.;x
GRA;Granada;x
GRA_DESC;Heir to the splendid Kaliphate of Cordoba, the province of Granada became in 1238 the seat of the Kingdom of Granada - last refuge of the Moors whom the Christian reconquest had driven south. The concentration of Moorish civilization in Granada gave the city great splendor and made it a center of commerce, industry, art and science. However, the Kingdom was weakened by continuous feuds among noble families which prevented any attempt at restoring the Moorish power in the peninsula. It was conquered by Ferdinand V and Isabella I during the reign of Boabdil. With the surrender in January 1492 of the city of Granada the Moors lost their last hold in Spain and the Kingdom was united with Castile.;x
GRE;Greece;x
GRE_DESC;The restored Byzantine Empire (1261-1453) recovered only parts of Greece, most of which continued on under the rule of French and Italian princes until conquered by the Ottoman Turks (completed in 1456). Genoa held Khíos until 1566, Venice retained Crete until 1669 and the Ionian Islands until 1797. In its numerous wars with the Ottomans Venice also held Athens, Évvoia and several other ports and islands for brief intermittent periods prior to 1718. Under the Ottoman Empire Greece was merely one of many exploited territories. The Turks practiced religious tolerance but otherwise their regime was grasping and oppressive. Many Greek families (notably the Phanariots) were important in the administration of the Empire and the Greek merchants living in Constantinople and in the ports of Asia Minor, notably Izmir (Smyrna), were very prosperous, but Greece itself languished in obscurity and poverty.;x
GUJ;Gujarat;x
GUJ_DESC;Gujarat became an independent Sultanate in 1390. Its immense wealth invited attack and in 1509 the ever-enterprising Portuguese wrested the colony of Diu from the Sultan. In 1572 the Sultanate was annexed by the Mughal Empire. The Marathas were powerful in the area in the first half of the 18th century, but the British East India Company took over control of the region in 1818. Under the British overlords much of the region retained its various local princely rulers.;x
GZI;Ghazi;x
GZI_DESC;No description available.;x
HAA;Al-Haasa;x
HAA_DESC;Hugging the eastern edge of the Arabian peninsula, Al-Haasa managed to attain a fair level of prosperity despite threats from hostile foreign powers across the waters and unruly Bedouin in the interior. The eastern coast of Arabia was also a major center of Shi'ism from the arrival of the Qarmathians at the end of the Ninth Century until the Wahhabi movement at the end of the Eighteenth Century.;x
HAB;Austria;x
HAB_DESC;In 1419 Austria was not so much a nation as a political entity. Since the Privilegium Majus charter of the Habsburg Duke Rudolf IV in 1359, it was ruled by an Archduke, but essentially Austria simply represented the hereditary lands of the House of Habsburg. The 15th century saw the Habsburgs gaining ever more power. Albert V was elected Hungarian King in 1438 (but the title was lost again) and Maximilian I married the Burgundian heiress in 1477, thus aquiring the rich Low Countries. Though the last years of the century were hard for the Habsburgs, the next would see them more powerful than ever. The son of Maximilian, Philip, was married to the daughter of Ferdinand and Isabella of Spain in 1496, and their son Charles became King of Spain in 1516, thus adding that nation to the Habsburg realm. In 1526, the Habsburg Archduke Ferdinand I was elected King of Bohemia and King of Hungary. House Habsburg was now the incomparably most powerful dynasty in Europe. However, the event of the reformation and the uncompromising catholicism of the Habsburgs brought Austria no end of trouble, eventually resulting in the catastrophic 30 Years War.;x
HAD;Hadramut;x
HAD_DESC;The region surrounding the Wadi Hardamut in modern-day Yemen has seen a host of rulers throughout the years. Pacified by the Rasulid Dynasty of Yemen in the Thirteenth Century, the Hadramut broke away once agin under the Kathiri dyansty in 1488-89 and remained seperate from the Yemen up until the Modern Age.;x
HAI;Haiti;x
HAI_DESC;The island of Hispaniola was inhabited by the Arawaks prior to the arrival of Columbus in 1492. Disease, ill treatment and genocide by the Spaniards decimated the Arawaks who gave Haiti (land of mountains) its name. While establishing plantations in eastern Hispaniola (now the Dominican Republic) the Spanish largely ignored the western part of the island which by the 17th century became a base for French and English buccaneers. Gradually French colonists importing African slaves developed sugar plantations on the northern coast. Unable to support its claim to the region Spain ceded Haiti (then called Saint-Dominque) to France in 1697. When the English invaded Haiti in 1793 during the Napoleonic Wars they maintained an uneasy alliance with the mulatto André Rigaud and cooperated with the remnant of French governmental authority. In 1795 Spain ceded its part of the island to France and in 1801 Toussaint conquered it, abolished slavery, and proclaimed himself governor-general of an autonomous government over all Hispaniola. Napoléon sent his brother-in-law Charles Leclerc with a huge punitive force to restore order in 1802 but he was unable to completely subdue the interior.;x
HAM;Ha Mi;x
HAM_DESC;No description available.;x
HAN;Hanover;x
HAN_DESC;The city of Hanover was first mentioned in documents from the 12th century. It was chartered in 1241 and joined the Hanseatic League in 1386. In 1386 it joined the Hanseatic League, and in 1692 it became the capital of the Electorate of Hanover, which was soon joined to England in dynastic union.;x
HAS;Hausa;x
HAS_DESC;The first seven Hausa cities were Biram, Daura, Kano, Zaria, Gobir, Rano, and Katsina. Eventually, the states of Zamfara, Kebbi, Nupe, Gwari, Yauri, Kororofa, and Illorin were added once Hausa influence spread. Despite the richness of their folklore and the existence of chronicles of the Kings of Kano and Katsina dating to 1100, little is known of this early period. During the fifteenth century Kano was the most important of the Hausa states, although its rulers paid tribute to the Kingdom of Bornu. In the sixteenth century, Hausaland became a battleground among Bornu, Songhai, and the Junkun empire. Partially due to this, Kano lost its economic supremacy to the rival city of Katsina. Eventually in the early nineteenth century, Usuman dan Fodio created the first united empire in Hausaland.;x
HAU;Brabant;x
HAU_DESC;In 1190, the duchy of Brabant emerged from the duchy of Lower Lorraine. The territory had expanded with the counties of Holland, Zeeland and Hainault in April 10th, 1418 due to the marriage between the cousins Jan IV of Brabant and Jacqueline of Bavaria, who, in fact, was the real owner of the provinces. In 1430 it passed to Philip the Good of Burgundy and in 1477 it was inherited by the Habsburgs. Like the rest of the southern Low Countries, Brabant owed its extraordinary prosperity during the Middle Ages to its wool and other textile industries and to the commercial enterprises of the inhabitants of its cities and towns. Brabant's greatest city, Antwerp, was for a time the financial capital of Europe.;x
HEL;Switzerland;x
HEL_DESC;The Franks conquered Helvetia in the 5th century and the Burgundians in the early 6th. The Franks introduced a new civilization based largely on Christianity. On the dissolution of the Frankish Carolingian Empire in the 9th century most of Switzerland became part of the duchy of Alemannia or Swabia, one of the great feudal states of the German Kingdom. In 1276 Holy Roman Emperor Rudolf I of the Habsburg dynasty attempted to assert feudal rights in Switzerland, making his power a threat to the traditional liberties of the Swiss. To resist Rudolf's aggression the three so-called forest cantons — Uri, Schwyz, and Unterwalden — around the Lake of Lucerne entered a league for mutual defense in 1291. In 1474 the Habsburgs, unable to cope with the militant Swiss mountaineers, abandoned their attempts to acquire the region as a family appanage, and the Swiss confederation became directly dependent on the Empire.;x
HES;Hesse;x
HES_DESC;Hesse emerged in 1247 as a landgraviate immediately subject to the emperor under a branch of the house of Brabant. Landgrave Philip the Magnanimous, a leading figure in the German Reformation, was responsible for reuniting a territory that had been torn asunder by border disputes with neighboring principalities. At his death in 1567, Philip's lands were divided among his four sons with Kassel, Marburg, Rheinfels, and Darmstadt their respective capitals. Upon the demise shortly afterward of the Rheinfels (1583) and Marburg (1648) lines, the whole territory was held by the two remaining lines of Hesse-Kassel and Hesse-Darmstadt.;x
HOL;Netherlands;x
HOL_DESC;The counts of Holland emerged as the most powerful medieval lords of the region next to their southern neighbors, the dukes of Brabant and the counts of Flanders. In the 14th and 15th centuries Flanders, Holland, Zeeland, Guelders and Brabant passed to the powerful dukes of Burgundy who controlled virtually all the Low Countries. Though the Dutch towns and ports were slower in economic development than the flourishing commercial and industrial centers of Flanders and Brabant they began to rival them in the 15th century. They nearly all belonged to the Hanseatic League and enjoyed vast autonomous privileges. When the Dutch Republic finally gained its independence from the Spanish, the province of Holland, with Amsterdam as capital, became the center of power.;x
HSP;Habsburg Spain;x
HSP_DESC;No description available.;x
HUN;Hungary;x
HUN_DESC;After the death of King Louis I a series of foreign monarchs ruled Hungary: Sigismund and Albert II of Austria and Ladislaus III of Poland (Uladislaus I of Hungary). During their reigns the Ottoman Turks began to advance through the Balkans, defeating the Hungarians and their allies at Kosovo (1389), Nikopol (1396), and Varna (1444). The great John Hunyadi, acting after 1444 as regent for Albert II's son Ladislaus V, gave Hungary a brief respite through his victory at Belgrade in 1456. The reign of Hunyadi's son Matthias Corvinus, elected King in 1458, was a glorious period in Hungarian history. The period of relative peace was not to last. Louis II was defeated and killed by the Turks under Sulayman the Magnificent in the battle of Mohács in 1526. The date is commonly taken to mark the beginning of Ottoman domination over Hungary. Ferdinand of Austria, as brother-in-law of Louis II, claimed the Hungarian throne and was elected King by a faction of nobles while another faction chose Zapolya as John I.;x
HUS;Hussites;x
HUS_DESC;The news of the death of King Wenceslaus of Bohemia produced the greatest commotion among the people of Prague and the followers of Jan Hus, now known as the Hussites. A revolution swept over the country, churches and monasteries were destroyed, and the ecclesiastical possessions were seized by the Hussite nobility. The Emperor Sigismund could get possession of his Kingdom only by force of arms. Pope Martin V called upon all Christians to take up arms against the Hussites, and there followed twelve years of warfare. The Hussites initially campaigned defensively, but after 1427 they assumed the offensive. Apart from their religious aims, they fought for the national interests of the Czechs. The moderate and radical parties of the Hussites were united and they not only repelled the attacks of the army of crusaders, but entered the neighboring countries.;x
HYA;Haihaya;x
HYA_DESC;No description available.;x
IKK;Ikkeri;x
IKK_DESC;No description available.;x
IMR;Imereti;x
IMR_DESC;The western Georgian Kingdom of Imereti is said to be the direct successor state of the ancient Kolkhis, whereto Jason and the Argonauts travelled for the golden fleece. When the centralized Georgia fell apart, Imereti became it's successor as the overlord over many tribal principalities like Abkhazia, Mingreli and Svaneti. All of them had their own dynasties, which became the nemesis of Imereti, as the King became dependant on his powerful nobles, so that in the end of 17th century, the country was in a state of a perpetual civil war until Solomon the Great ascended the throne. He reorganized the Kingdom, and joined an alliance with Kartli-Kakheti to be able to resist the Turks.;x
INC;Inca Empire;x
INC_DESC;It was not until the reigns of Pachacuti (1440-1471) and his son Topa Inca or Tupac Yupanqui (died in 1493) that the Inca made their great conquests. Present-day Ecuador (then the Kingdom of Quito) was subjugated by Huayna Capac, giving the empire its greatest extent and power ever. At his death it was divided between his sons Huáscar and Atahualpa, and a long civil war ensued from which Atahualpa emerged triumphant just as Francisco Pizarro landed on the shores of Peru and the Spanish conquest began.;x
IRA;Irak;x
IRA_DESC;Iraq had been the site of a number of flourishing civilizations, including the Sumer, which developed one of the earliest known writing systems, Akkad, Babylonia, and Assyria. The capital of the Abbasid Caliphate was established at Baghdad in the 8th century and the city became a famous center for learning and the arts. However, the entire city was razed and the Caliphate crushed when the Mongol hordes arrived in 1258. Subsequently, the region was dominated by the Ilkhanate, the Timurids, the Kara Koyunlu, the Ak Koyunlu, the Persians and the Ottoman Empire.;x
ITA;Italy;x
ITA_DESC;The notion of Italy dates back to the Greek colonization in the sixth century BC, and in those days referred to what is now Calabria in the South, while in Roman Empire times Italian provinces were roughly what we consider Italy now. In the Middle Ages, the crown of Italy was basically referring to the area north of the Papal Territory. After Frankish conquest of the Lombard Kingdom in 774 the Crown of Italy was held by Carolingian rulers until Berengar I of Friuli restored an almost autonomous Italian Kingdom. He reigned between 888 and 922, with other Kings crowned in the period 891-905, and after 915 he was also Emperor. The Emperor Otto I in 961 killed Berengar II of Ivrea, last independent King of Italy, and since then the title of King of Italy was an attribute of the Holy Roman Emperor, even if the actual rule of the German emperors in Italy was always very loose and the political shape of the peninsula was highly fragmented. By the fifteenth century Italy was composed of small independent states owing no more than nominal allegiance to the Emperor. The Peace of Lodi in 1454 formalized the balance of power between the largest of these states. This balance was shattered by the invasion of Charles VIII of France in 1494. After this invasion Italy became the main theatre of the Franco-Spanish wars for supremacy. These wars ultimately ended in 1559 in Spanish domination of Italy, and was replaced by Austrian domination after 1700. The title of King of Itay was restored by Napoléon in 1805 and again the Kingdom included only a small part of the peninsula, notably Lombardy, Venice, Trent, Emilia, Romagna and Marche (roughly the area limited by the Alps and the Appennines). In any case the notion of Italy and its cultural identity was clear to everybody at least after Dante's Comedy (1300), but the country remained politically divided so that Matternich at the Vienna congress could say that it was just a geographical notion. The modern Italy was born in 1861 under the Savoy dynasty.;x
JAI;Jaunpur;x
JAI_DESC;No description available.;x
KAB;Kabul;x
KAB_DESC;No description available.;x
KAK;Kakheti;x
KAK_DESC;When Georgia disintegrated in 15th century, the King fled to Kakheti, his easternmost province, which became one of the three successor Kingdoms along with Kartli and Imereti. The rest of 15th century it was fighting Kartli, until Ottoman and Persian Empire started to interfere in kakhetine policy, and invading the country. The Kings of Kakheti were forced to pay tribute and seeked protection from the growing orthodox Russia, but never received much. In 18th century, when both Persia and Turkey weakened, the Kakhetines managed to unite eastern Georgia. Their glory did not last however, as their Russian 'allies' soon were eager to add the Kingdom to the Tsar's domains.;x
KAR;Karaman;x
KAR_DESC;The greatest Turkish principality to emerge from the ruins of the Seljuk Empire, the Beylik of Karaman was often in conflict with the upstart Ottomans whose initial subjugation of them was ended with the Ottoman defeat at Ankara in 1402 by the forces of Tamerlane. While the Ottoman defeat and subsequent civil wars allowed the Karamans to regain most of their previously lost territories in Anatolia, the Beylik never regained the upper hand and by 1470 was reduced to a province of the resurgent Ottoman Empire.;x
KAZ;Kazan;x
KAZ_DESC;The Khanate of Kazan was a splinter faction of the Golden Horde that broke off in 1437 and became a power to be reckoned with in its own right. It lasted until Yadigar Muhammad's army was crushed by the forces of Ivan the Terrible in 1552.;x
KHI;Khiva;x
KHI_DESC;The khanate of Khiva was founded by nomadic Uzbeks who conquered Khwarazm in 1511 undertwo sultans, Ilbars and Balbars, founders of the Arabshid dynasty. They maintained the political traditions of the steppe, dividing the khanate into appanages granted to all male members (sultans) of the ruling clan. The supreme ruler, the Khan, was the oldest member elected by the sultans. In the reign of Arab Muhammad Khan (1603-1622) Khiva finally become a capital. During the 16th century the khanate included, besides Khwarazm, the oases in the northern rim of Khorasan and the nomadic Turkmen tribes in the Kara Kum desert as well. Until the beginning of the 17th century the whole Khanate was a loose confederation of nearly independent principalities under one nominal ruler. The economic weakness of the khanate was reflected in the fact, that it did not have its own currency before the end of the 18th century. The Uzbeks formed a military estate in the khanate, while the old sedentary population, the Sarts, formed the class of taxpayers. The authority of the khans and sultans depended on military support of the Uzbek tribes. To counterbalance them, the Uzbek rulers often recruited Turkmens, As a result, the importance of the Turkmens in the political life of the khanate was growing, and they started to settle in Khwarazm. By the end of 16th century, after a series of internecine wars, the system of appanages ceased to exist. The reigns of the famous khan-historian Abu al Ghazi (1643-63), and his son Anusha constituted a period of relative political stability and economic progress. But the country was still poor, and the khans had to fill the empty treasury with the booty obtained in marauding raids against neighbors. The Arabashid dynasty became extinct at the end of 18th century, by that time the power of the Uzbek tribal chiefs had greatly increased, and they began to invite Chingisid sultans from the Kazakh steppes to be enthroned as khans. The actual authority passed into the hands of Uzbek chieftains. Through most of the 18th century Khiva was in a state of turmoil, and was for a while conquered by Persia. Not until 1804 was a new dynasty, the Qongrats firmly established.;x
KHO;Khorasan;x
KHO_DESC;Khorasan was occupied by Arabs in the mid-7th century and Abu Muslim used Khorasan as his poer base to attack the Umayyad Caliphate. It contributed to the power of the early Abbasid Caliphate but was severely devestated by Turkish invasions in the mid 12th century, the Mongols from 1220-1222 and Timur in 1383. With the fall of the Timurid Empire Khorasan has again asserted its power as a possible Succesor Kingdom to Timur's failing empire.;x
KIL;Kilwa;x
KIL_DESC;The people known as the Zanj (a name given to them by the early Arab traders) have dominated the eastern African coastline for centuries, long before the arrival of Islam. The early tribal peoples and clans that make up this region are better known as the Swahili, which derives its name from the Arabic word 'sawahil' meaning 'the coast people'. From around 1200 to 1500, powerful Swahili city-states, most of them from the native Bantu tribes, began to emerge as thriving centers of commerce in the east African trade. Kilwa became the most important coastal trading center by 1000 A.D. In the 13th century, it captured Sofala whose gold resources made it the most prosperous Zanj state. By 1490, the decline in gold trade and its rivalry with Mombasa would remove Kilwa's glory permanently During the 1500s, the Portuguese began occupying areas of the Zanj coastline, starting with Kilwa.;x
KLE;Cleves;x
KLE_DESC;The town of Kleve was the seat of the counts of Cleves from the 11th century. It was chartered in 1242. The county passed to the counts of La Marck in 1368 and was made a duchy in 1417. It expanded again in 1521 by acquiring the duchies of Jülich and Berg. Anne of Cleves, daughter of Duke John, was the fourth wife of Henry VIII of England. The town passed to the electors of Brandenburg by the Treaty of Xanten in 1614. Held by the French during the Revolution and the Napoleonic Wars, it passed to Prussia in 1815.;x
KNI;Order of St. John;x
KNI_DESC;The Order of the Hospital of Saint John of Jerusalem originated in the Eleventh Century as a monastic brotherhood caring for the needs of Latin pilgrims in the Holy Land. Inevitably as the Crusader States found themselves in a state of perpetual war, the brethren of the Order were soon serving as medics and then as combatants, becoming (along with their rivals the Knights Templar) the most disciplined Christian military force in Holy Land and the mediæval equivalent of a multinational corporation. Following the ultimate failure of the Crusades the Order was relocated first to the Aegean and then to Malta, preying on Muslim trade. The Knights anachronistically kept control of Malta into the era of the French Revolution and still exist as a tiny nation in Rome.;x
KOL;Cologne;x
KOL_DESC;Cologne was self-governing after 1288, became a free imperial city in 1475 and as a member of the Hanseatic League flourished as a commercial center until the 16th century. Its decline was hastened by the expulsion of the Jews in the 15th century and the restrictions imposed on Protestants in the following century. Cologne was seized by the French in 1794 and the archbishopric was officially secularized in 1801.;x
KON;Kongo;x
KON_DESC;In the 15th century the Kingdom of Kongo stretched from the Congo River in the north to the Loje River in the south and from the Atlantic Ocean in the west to beyond the Kwango River in the east. Several smaller autonomous states to the south and east paid tribute to it. Kongo was ruled by the manikongo or King and was divided into six provinces each administered by a governor appointed by the manikongo. When the Portuguese arrived in the first years of the 16th century, the King of Kongo was so impressed that he took a Portuguese name (a custom upheld by all subsequent Kings) and adopted Christianity. Of course, the 'Christianity' practised by the people would hardly have been called that by the Pope, but the Portuguese didn't bother to interfere.;x
KOR;Korea;x
KOR_DESC;Squeezed in between China, Japan, and the warlike Manchu tribes, Korea was always in peril of becoming swallowed up by one of its great neighbors. Despite this precarious situation, Korea managed to survive and thrive under the Choson dynasty that was established in 1392 and lasted till 1910, although they did pay tribute to the Chinese Emperor. The peace was shattered in 1592, when Toyotomi Hideyoshi, the Japanese Shogun who had just reunified Japan, sent a large force to Korea in an alleged attempt to invade China. The Korean land forces suffered a series of defeats, but Korean naval forces, led by Admiral Yi Sun-shin, secured full control of the sea. With the help of China, the Japanese were finally driven out in 1598. The next serious threat appeared when the nomadic Manchu violated the borders of both Ming China and Korea in the early 17th century. Ming Chinese and Korean punitive attacks on Manchu strongholds in 1619 were beaten back, and in 1627 the Manchu overran northern Korea, forcing them to pay tribute to them instead of the Ming dynasty.;x
KSH;Punjab;x
KSH_DESC;The Punjab region, situated athwart the main approaches to the Indian subcontinent, formed one of the centers of the prehistoric Indus valley civilization , and after c.1500 BC it was the site of the earliest Aryan settlements. The Punjab was occupied by Alexander the Great and then by the Maurya empire. Muslims occupied W Punjab by the 8th cent. and firmly implanted Islam. Not until the late 12th cent. did they conquer E Punjab, which even afterward remained predominantly Hindu. Under the Mughal empire the Punjab reached its cultural height. When the empire declined in the late 18th cent., the Sikhs rose to dominance. By the early 19th cent. their territorial aggrandizement brought conflict with the British, who emerged victorious in the two Sikh Wars (1846, 1849) and in 1849 annexed most of the Punjab and made it a province, though some of the princely states were retained.;x
KUR;Courland;x
